date,down,up,up_pc,down_pc,pi_pc,pi,pi_ma14,social media
2025-12-30,2,3,0.6,0.4,1.4999999999999998,0.19999999999999996,0.15078393828393827,0.04809427760019189
2025-12-29,6,4,0.4,0.6,0.6666666666666667,-0.19999999999999996,0.11218744705586813,0.04024104296871459
2025-12-28,NA,3,NA,NA,NA,NA,0.12885411372253477,0.04645406072019387
2025-12-27,1,6,0.8571428571428571,0.14285714285714285,6,0.7142857142857142,0.1343268742054167,0.04473353995277928
2025-12-26,3,5,0.625,0.375,1.6666666666666667,0.25,0.0683928082713508,-0.0064128445269385215
2025-12-25,NA,3,NA,NA,NA,NA,0.02186675368078008,-0.01567210378619778
2025-12-24,6,6,0.5,0.5,1,0,0.015542937941676743,-0.015112385793833574
2025-12-23,3,8,0.7272727272727273,0.2727272727272727,2.666666666666667,0.4545454545454546,-0.011929589530850727,-0.011144131825579605
2025-12-22,3,10,0.7692307692307693,0.23076923076923078,3.3333333333333335,0.5384615384615385,0.0032219256206644153,-0.02808371398255308
2025-12-21,7,6,0.46153846153846156,0.5384615384615384,0.8571428571428572,-0.07692307692307687,-0.054720132321393535,-0.0450735868547789
2025-12-20,2,6,0.75,0.25,3,0.5,-0.034939912541173755,-0.04428328126995277
2025-12-19,13,8,0.38095238095238093,0.6190476190476191,0.6153846153846153,-0.23809523809523814,-0.11033673793799914,-0.05499756698423847
2025-12-18,43,12,0.21818181818181817,0.7818181818181819,0.27906976744186046,-0.5636363636363637,-0.10523469712167263,-0.062208451337979975
2025-12-17,5,8,0.6153846153846154,0.38461538461538464,1.6,0.23076923076923078,-0.044141623528599024,-0.02488281401234265
2025-12-16,12,7,0.3684210526315789,0.631578947368421,0.5833333333333334,-0.2631578947368421,-0.039925431557305026,-0.03312457225410089
2025-12-15,7,7,0.5,0.5,1,0,-0.021427303391702714,-0.016583218870642236
2025-12-14,2,3,0.6,0.4,1.4999999999999998,0.19999999999999996,-0.024174556138955465,-0.013011790299213663
2025-12-13,4,3,0.42857142857142855,0.5714285714285714,0.75,-0.14285714285714285,-0.03846027042466975,-0.022255487778205265
2025-12-12,21,10,0.3225806451612903,0.6774193548387096,0.4761904761904762,-0.3548387096774193,-0.07587523641106432,-0.0024475646089375603
2025-12-11,8,7,0.4666666666666667,0.5333333333333333,0.875,-0.06666666666666665,-0.05052961429124866,0.010225246450970272
2025-12-10,18,8,0.3076923076923077,0.6923076923076923,0.4444444444444445,-0.3846153846153846,-0.0457677095293439,0.00630367782351929
2025-12-09,2,10,0.8333333333333334,0.16666666666666666,5.000000000000001,0.6666666666666667,-0.010358674120308482,0.026342462568186394
2025-12-08,7,4,0.36363636363636365,0.6363636363636364,0.5714285714285715,-0.2727272727272727,-0.05938935358577056,-0.0019313469556231327
2025-12-07,2,3,0.6,0.4,1.4999999999999998,0.19999999999999996,-0.035427041388164264,0.014951769927493742
2025-12-06,7,2,0.2222222222222222,0.7777777777777778,0.2857142857142857,-0.5555555555555556,-0.053626649998731776,0.02311503523361619
2025-12-05,7,5,0.4166666666666667,0.5833333333333334,0.7142857142857143,-0.16666666666666669,3.4160396952220444e-4,0.04295630507488605
2025-12-04,17,31,0.6458333333333334,0.3541666666666667,1.8235294117647058,0.2916666666666667,-0.019182205554287318,0.04616143328001425
2025-12-03,174,316,0.6448979591836734,0.3551020408163265,1.8160919540229885,0.2897959183673469,-0.0056240044960862556,0.040846807429674115
2025-12-02,240,238,0.497907949790795,0.502092050209205,0.9916666666666668,-0.004184100418409997,-0.02632371295089676,0.042401715107030766
2025-12-01,108,100,0.4807692307692308,0.5192307692307693,0.9259259259259258,-0.03846153846153849,-0.011739134349581765,0.060408290121973976
2025-11-30,4,4,0.5,0.5,1,0,-0.001849024459471866,0.05285334506702893
2025-11-29,5,1,0.16666666666666666,0.8333333333333334,0.19999999999999998,-0.6666666666666667,-0.0060507051317407745,0.04690096411464797
2025-11-28,3,3,0.5,0.5,1,0,0.07098010719318922,0.08856763078131465
2025-11-27,1,1,0.5,0.5,1,0,0.07098010719318922,0.10047239268607655
2025-11-26,4,5,0.5555555555555556,0.4444444444444444,1.2500000000000002,0.11111111111111116,0.05837506517638248,0.11237715459083845
2025-11-25,129,124,0.4901185770750988,0.5098814229249012,0.9612403100775193,-0.019762845849802424,0.06304359925668127,0.10126604347972733
2025-11-24,239,271,0.5313725490196078,0.46862745098039216,1.1338912133891212,0.06274509803921569,0.055526659674524304,0.11727798185191417
2025-11-23,77,69,0.4726027397260274,0.5273972602739726,0.8961038961038961,-0.0547945205479452,0.06533058124315175,0.14654969053538755
2025-11-22,4,6,0.6,0.4,1.4999999999999998,0.19999999999999996,0.09985672046596417,0.16279235198352845
2025-11-21,18,7,0.28,0.72,0.38888888888888895,-0.43999999999999995,0.08557100618024989,0.1556494948406713
2025-11-20,7,20,0.7407407407407407,0.25925925925925924,2.857142857142857,0.48148148148148145,0.11150507211431582,0.1735959234120999
2025-11-19,3,3,0.5,0.5,1,0,0.08731761935543447,0.1545204569682124
2025-11-18,2,3,0.6,0.4,1.4999999999999998,0.19999999999999996,0.11112714316495828,0.17237759982535525
2025-11-17,9,11,0.55,0.45,1.2222222222222223,0.10000000000000003,0.13255571459352972,0.17713950458726
2025-11-16,9,8,0.47058823529411764,0.5294117647058824,0.8888888888888888,-0.05882352941176472,0.10755571459352972,0.1934093458571013
2025-11-15,5,12,0.7058823529411765,0.29411764705882354,2.4,0.411764705882353,0.09985263336103671,0.1865816147646643
2025-11-14,2,2,0.5,0.5,1,0,0.10615515436944008,0.19568525622124694
2025-11-13,10,7,0.4117647058823529,0.5882352941176471,0.7,-0.17647058823529416,0.12996467817896387,0.19997097050696122
2025-11-12,7,10,0.5882352941176471,0.4117647058823529,1.4285714285714286,0.17647058823529416,0.1663792440052944,0.21817825342012645
2025-11-11,9,7,0.4375,0.5625,0.7777777777777778,-0.125,0.13948848770277342,0.20949478003077074
2025-11-10,6,9,0.6,0.4,1.4999999999999998,0.19999999999999996,0.17902930402930403,0.22188347558746596
2025-11-09,8,20,0.7142857142857143,0.2857142857142857,2.5,0.4285714285714286,0.22776879982762338,0.23669829040228077
2025-11-08,7,7,0.5,0.5,1,0,0.22572798350109274,0.2208252745292649
2025-11-07,7,6,0.46153846153846156,0.5384615384615384,0.8571428571428572,-0.07692307692307687,0.22572798350109274,0.23766029136428177
2025-11-06,6,8,0.5714285714285714,0.42857142857142855,1.3333333333333333,0.14285714285714285,0.23568677470988392,0.23521828892227928
2025-11-05,4,8,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.22172329458099024,0.24721123424855798
2025-11-04,2,6,0.75,0.25,3,0.5,0.23362805648575216,0.2692570896277467
2025-11-03,5,3,0.375,0.625,0.6,-0.25,0.2217232945809903,0.2603823623057369
2025-11-02,7,5,0.4166666666666667,0.5833333333333334,0.7142857142857143,-0.16666666666666669,0.27926297712067283,0.26519005461342926
2025-11-01,1,3,0.75,0.25,3,0.5,0.2733105961682919,0.2990728384962132
2025-10-31,3,6,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.2852153580730538,0.25536654478991944
2025-10-30,5,10,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.2699772628349586,0.251421771614377
2025-10-29,9,6,0.4,0.6,0.6666666666666667,-0.19999999999999996,0.26997726283495865,0.2652284777287755
2025-10-28,4,10,0.7142857142857143,0.2857142857142857,2.5,0.4285714285714286,0.2795010723587681,0.2942883067886045
2025-10-27,1,16,0.9411764705882353,0.058823529411764705,16,0.8823529411764706,0.2680341218808711,0.2891170074996582
2025-10-26,3,7,0.7,0.3,2.3333333333333335,0.39999999999999997,0.2463146648672965,0.27554234686617396
2025-10-25,6,6,0.5,0.5,1,0,0.2155454340980657,0.27664124796507505
2025-10-24,30,34,0.53125,0.46875,1.1333333333333333,0.0625,0.25051046906310065,0.26125663258045967
2025-10-23,10,9,0.47368421052631576,0.5263157894736842,0.9,-0.05263157894736842,0.23471376576639738,0.27102415935748014
2025-10-22,3,9,0.75,0.25,3,0.5,0.2746597846597847,0.28110925232943096
2025-10-21,4,8,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.3076268176268177,0.27238418110435975
2025-10-20,2,7,0.7777777777777778,0.2222222222222222,3.5000000000000004,0.5555555555555556,0.305484607984608,0.26755567627585486
2025-10-19,5,3,0.375,0.625,0.6,-0.25,0.24877164502164506,0.25532923804044805
2025-10-18,1,5,0.8333333333333334,0.16666666666666666,5.000000000000001,0.6666666666666667,0.3291287878787879,0.27554240756206594
2025-10-17,11,14,0.56,0.44,1.272727272727273,0.12000000000000005,0.2205429292929293,0.2728757408953993
2025-10-16,3,6,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.22977369852369853,0.2654090742287326
2025-10-15,8,7,0.4666666666666667,0.5333333333333333,0.875,-0.06666666666666665,0.2596882284382285,0.258742407562066
2025-10-14,NA,5,NA,NA,NA,NA,0.3115400802900803,0.23907141189107028
2025-10-13,1,4,0.8,0.2,4,0.6000000000000001,0.31019989311844515,0.2505864167591652
2025-10-12,4,4,0.5,0.5,1,0,0.30477002886505145,0.2170199831927317
2025-10-11,3,8,0.7272727272727273,0.2727272727272727,2.666666666666667,0.4545454545454546,0.3377370618320844,0.2170199831927317
2025-10-10,16,12,0.42857142857142855,0.5714285714285714,0.75,-0.14285714285714285,0.27200279609781874,0.21002697619972466
2025-10-09,4,11,0.7333333333333333,0.26666666666666666,2.75,0.4666666666666666,0.3073345529485629,0.2225144886872371
2025-10-08,1,27,0.9642857142857143,0.03571428571428571,27.000000000000004,0.9285714285714286,0.2875587199990773,0.19174525791800642
2025-10-07,NA,6,NA,NA,NA,NA,0.23714154458190181,0.14875446492721348
2025-10-06,9,7,0.4375,0.5625,0.7777777777777778,-0.125,0.23504516338263798,0.13583763289287223
2025-10-05,1,6,0.8571428571428571,0.14285714285714285,6,0.7142857142857142,0.2609500320565649,0.13761825967349903
2025-10-04,9,2,0.18181818181818182,0.8181818181818182,0.2222222222222222,-0.6363636363636365,0.22607805650047652,0.13761825967349892
2025-10-03,5,8,0.6153846153846154,0.38461538461538464,1.6,0.23076923076923078,0.32118295160537164,0.17802230007753939
2025-10-02,2,11,0.8461538461538461,0.15384615384615385,5.5,0.6923076923076923,0.29830326718722566,0.18978592474438985
2025-10-01,2,7,0.7777777777777778,0.2222222222222222,3.5000000000000004,0.5555555555555556,0.25786934213791607,0.17472690968537477
2025-09-30,6,11,0.6470588235294118,0.35294117647058826,1.8333333333333333,0.29411764705882354,0.17217725644583032,0.15878040762776158
2025-09-29,4,13,0.7647058823529411,0.23529411764705882,3.25,0.5294117647058822,0.1909729403998853,0.1647221782754146
2025-09-28,2,5,0.7142857142857143,0.2857142857142857,2.5,0.4285714285714286,0.12926993752041188,0.17597853266902394
2025-09-27,7,3,0.3,0.7,0.4285714285714286,-0.39999999999999997,0.09630290455337892,0.16010551679600804
2025-09-26,162,312,0.6582278481012658,0.34177215189873417,1.9259259259259258,0.3164556962025316,0.14805115630163065,0.20056135725184848
2025-09-25,198,303,0.6047904191616766,0.39520958083832336,1.5303030303030303,0.20958083832335328,0.13769442442591145,0.1817485773294537
2025-09-24,157,275,0.6365740740740741,0.36342592592592593,1.7515923566878981,0.27314814814814814,0.09593179583693558,0.19456245574546122
2025-09-23,244,372,0.6038961038961039,0.3961038961038961,1.5245901639344261,0.2077922077922078,0.060367385272525005,0.20296437618441868
2025-09-22,85,138,0.6188340807174888,0.3811659192825112,1.6235294117647059,0.2376681614349776,0.028998753903893632,0.22375839697843947
2025-09-21,NA,1,NA,NA,NA,NA,0.004799427876350985,0.20569661322158847
2025-09-20,2,8,0.8,0.2,4,0.6000000000000001,0.055477019762734066,0.20430268655891268
2025-09-19,8,7,0.4666666666666667,0.5333333333333333,0.875,-0.06666666666666665,0.045087409373123666,0.19979140836342396
2025-09-18,5,7,0.5833333333333334,0.4166666666666667,1.4000000000000001,0.16666666666666669,0.08901982104747083,0.20319276890764162
2025-09-17,60,17,0.22077922077922077,0.7792207792207793,0.2833333333333333,-0.5584415584415585,0.09752322240801505,0.21672090743578018
2025-09-16,6,20,0.7692307692307693,0.23076923076923078,3.3333333333333335,0.5384615384615385,0.1463404765824121,0.2485700107134549
2025-09-15,7,4,0.36363636363636365,0.6363636363636364,0.5714285714285715,-0.2727272727272727,0.14034647058840607,0.2221963843398285
2025-09-14,2,2,0.5,0.5,1,0,0.21935079959273507,0.24687170901515312
2025-09-13,4,7,0.6363636363636364,0.36363636363636365,1.75,0.2727272727272727,0.21935079959273507,0.26181922156649956
2025-09-12,18,26,0.5909090909090909,0.4090909090909091,1.4444444444444444,0.18181818181818182,0.24932082956276508,0.26822101186659497
2025-09-11,20,10,0.3333333333333333,0.6666666666666666,0.5,-0.3333333333333333,0.22265600502560012,0.2807187880630013
2025-09-10,22,15,0.40540540540540543,0.5945945945945946,0.6818181818181818,-0.1891891891891892,0.28614806851766356,0.31238545472966794
2025-09-09,6,4,0.4,0.6,0.6666666666666667,-0.19999999999999996,0.33537586774546285,0.3278081778729793
2025-09-08,7,6,0.46153846153846156,0.5384615384615384,0.8571428571428572,-0.07692307692307687,0.40460663697623206,0.3478081778729793
2025-09-07,1,6,0.8571428571428571,0.14285714285714285,6,0.7142857142857142,0.3922439996135947,0.36763617596184694
2025-09-06,3,8,0.7272727272727273,0.2727272727272727,2.666666666666667,0.4545454545454546,0.3531283533550913,0.3393787191329615
2025-09-05,7,24,0.7741935483870968,0.22580645161290322,3.4285714285714284,0.5483870967741935,0.3544954073537242,0.32314495289919526
2025-09-04,5,9,0.6428571428571429,0.35714285714285715,1.8,0.28571428571428575,0.3173657167678124,0.32246726246818413
2025-09-03,14,18,0.5625,0.4375,1.2857142857142858,0.125,0.3359185924635453,0.34167494554141353
2025-09-02,3,8,0.7272727272727273,0.2727272727272727,2.666666666666667,0.4545454545454546,0.35079954484449766,0.35931950336454277
2025-09-01,1,11,0.9166666666666666,0.08333333333333333,11,0.8333333333333333,0.30404629809125083,0.3597524037974432
2025-08-31,2,2,0.5,0.5,1,0,0.27439261843757123,0.3462242652693047
2025-08-30,2,11,0.8461538461538461,0.15384615384615385,5.5,0.6923076923076923,0.3042876435402641,0.3559645250095645
2025-08-29,28,19,0.40425531914893614,0.5957446808510638,0.6785714285714286,-0.19148936170212766,0.2871211941704249,0.3550487740938136
2025-08-28,4,14,0.7777777777777778,0.2222222222222222,3.5000000000000004,0.5555555555555556,0.3387815711004025,0.3756239436051533
2025-08-27,5,15,0.75,0.25,3,0.5,0.33862284094167233,0.36142177150824434
2025-08-26,3,23,0.8846153846153846,0.11538461538461539,7.666666666666666,0.7692307692307692,0.3202404880004958,0.36369449878097165
2025-08-25,5,3,0.375,0.625,0.6,-0.25,0.29100971876972664,0.35193625702272985
2025-08-24,5,7,0.5833333333333334,0.4166666666666667,1.4000000000000001,0.16666666666666669,0.3430283523100993,0.3842917795720142
2025-08-23,5,14,0.7368421052631579,0.2631578947368421,2.8,0.47368421052631576,0.325629084910832,0.3959721249597205
2025-08-22,51,54,0.5142857142857142,0.4857142857142857,1.0588235294117647,0.028571428571428525,0.2917944984446665,0.3944057089196202
2025-08-21,5,17,0.7727272727272727,0.22727272727272727,3.4,0.5454545454545454,0.32756880816855605,0.41006873469330996
2025-08-20,5,10,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.34743129861928174,0.40683471381223024
2025-08-19,6,4,0.4,0.6,0.6666666666666667,-0.19999999999999996,0.3678394618845879,0.41000416341025125
2025-08-18,16,39,0.7090909090909091,0.2909090909090909,2.4375,0.4181818181818182,0.41545850950363544,0.43329806695893186
2025-08-17,91,222,0.7092651757188498,0.29073482428115016,2.4395604395604393,0.4185303514376997,0.4180559121010381,0.43583473892006425
2025-08-16,97,257,0.7259887005649718,0.2740112994350282,2.6494845360824746,0.45197740112994356,0.40764140647886477,0.435565913377502
2025-08-15,188,615,0.7658779576587795,0.23412204234122042,3.2712765957446805,0.5317559153175591,0.4229763540172022,0.434610289813896
2025-08-14,268,932,0.7766666666666666,0.22333333333333333,3.4776119402985075,0.5533333333333332,0.4124663161099039,0.42466988775020614
2025-08-13,103,169,0.6213235294117647,0.3786764705882353,1.6407766990291264,0.24264705882352944,0.38422070207481623,0.41926843568956135
2025-08-12,16,34,0.68,0.32,2.125,0.36000000000000004,0.40714850956144727,0.42527370511367285
2025-08-11,6,17,0.7391304347826086,0.2608695652173913,2.833333333333333,0.47826086956521735,0.412862795275733,0.42866856867707576
2025-08-10,7,6,0.46153846153846156,0.5384615384615384,0.8571428571428572,-0.07692307692307687,0.42555520683392895,0.430767717515355
2025-08-09,7,7,0.5,0.5,1,0,0.46631516500860887,0.44635236328433253
2025-08-08,4,13,0.7647058823529411,0.23529411764705882,3.25,0.5294117647058822,0.49701691939457376,0.465323177416437
2025-08-07,3,31,0.9117647058823529,0.08823529411764706,10.333333333333332,0.8235294117647058,0.49256866121806386,0.464556203960388
2025-08-06,4,17,0.8095238095238095,0.19047619047619047,4.25,0.6190476190476191,0.4662381290051787,0.45045056170348513
2025-08-05,4,11,0.7333333333333333,0.26666666666666666,2.75,0.4666666666666666,0.4521688649359147,0.4318431187262943
2025-08-04,6,16,0.7272727272727273,0.2727272727272727,2.666666666666667,0.4545454545454546,0.4511376244142283,0.4406866561412602
2025-08-03,4,7,0.6363636363636364,0.36363636363636365,1.75,0.2727272727272727,0.45361356573909045,0.43635765181225583
2025-08-02,3,15,0.8333333333333334,0.16666666666666666,5.000000000000001,0.6666666666666667,0.46349042027613907,0.44552495509720613
2025-08-01,24,54,0.6923076923076923,0.3076923076923077,2.25,0.3846153846153846,0.4462442256105895,0.43362019319244427
2025-07-31,16,22,0.5789473684210527,0.42105263157894735,1.3750000000000002,0.1578947368421053,0.43687345939050826,0.45162996120221227
2025-07-30,12,43,0.7818181818181819,0.21818181818181817,3.5833333333333335,0.5636363636363637,0.4543161693043062,0.45392737139435935
2025-07-29,7,18,0.72,0.28,2.571428571428571,0.43999999999999995,0.4433989006658981,0.4438707613377493
2025-07-28,91,438,0.8279773156899811,0.1720226843100189,4.813186813186813,0.6559546313799622,0.4444743420784182,0.445163278344552
2025-07-27,141,416,0.7468581687612208,0.25314183123877915,2.9503546099290783,0.49371633752244165,0.4359802281967808,0.4295003023791186
2025-07-26,130,326,0.7149122807017544,0.2850877192982456,2.5076923076923077,0.4298245614035088,0.4263895615600561,0.4271219307071437
2025-07-25,227,625,0.7335680751173709,0.2664319248826291,2.753303964757709,0.46713615023474175,0.43362943543829996,0.4297210210255322
2025-07-24,139,371,0.7274509803921568,0.2725490196078431,2.669064748201439,0.4549019607843137,0.43654374670271184,0.39817466788293493
2025-07-23,178,438,0.711038961038961,0.288961038961039,2.460674157303371,0.42207792207792205,0.43466299440179146,0.39367212612549124
2025-07-22,172,456,0.7261146496815286,0.27388535031847133,2.6511627906976742,0.4522292993630573,0.4115173725166738,0.3833306157839808
2025-07-21,142,414,0.7446043165467626,0.25539568345323743,2.9154929577464785,0.4892086330935252,0.43023568786829214,0.3653042432660642
2025-07-20,91,218,0.7055016181229773,0.29449838187702265,2.3956043956043955,0.41100323624595464,0.4191017378854212,0.32635207167000774
2025-07-19,98,243,0.7126099706744868,0.2873900293255132,2.4795918367346936,0.4252199413489736,0.4275594899182732,0.34353713699423166
2025-07-18,218,366,0.6267123287671232,0.3732876712328767,1.6788990825688073,0.25342465753424653,0.4209961607742989,0.3378892603786131
2025-07-17,200,469,0.7010463378176383,0.29895366218236175,2.3449999999999998,0.4020926756352765,0.4663864630139162,0.32196721423900054
2025-07-16,393,941,0.7053973013493253,0.2946026986506747,2.3944020356234095,0.41079460269865065,0.4535385734844124,0.31448230032658286
2025-07-15,388,1036,0.7275280898876404,0.27247191011235955,2.670103092783505,0.45505617977528084,0.44434262200960034,0.29750401698148293
2025-07-14,125,415,0.7685185185185185,0.23148148148148148,3.32,0.537037037037037,0.44585221461068564,0.2903966730911704
2025-07-13,139,295,0.6797235023041475,0.32027649769585254,2.1223021582733814,0.35944700460829493,0.4230203765614564,0.2806074225611792
2025-07-12,109,356,0.7655913978494624,0.23440860215053763,3.2660550458715596,0.5311827956989248,0.42791063594246886,0.29863360187768107
2025-07-11,93,285,0.753968253968254,0.24603174603174602,3.064516129032258,0.5079365079365079,0.42551195935024383,0.2789601649999431
2025-07-10,4,10,0.7142857142857143,0.2857142857142857,2.5,0.4285714285714286,0.35685412146163675,0.2508884424837761
2025-07-09,23,28,0.5490196078431373,0.45098039215686275,1.2173913043478262,0.09803921568627455,0.34952811413562934,0.24983024142557508
2025-07-08,1,6,0.8571428571428571,0.14285714285714285,6,0.7142857142857142,0.352975646994927,0.2497833887538015
2025-07-07,3,6,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.2953780721559728,0.24184688081729358
2025-07-06,4,13,0.7647058823529411,0.23529411764705882,3.25,0.5294117647058822,0.22646781574571642,0.22421019651394258
2025-07-05,2,4,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.25305152615295623,0.209893358667693
2025-07-04,1,17,0.9444444444444444,0.05555555555555555,17,0.8888888888888888,0.24838952149095156,0.21236249447016212
2025-07-03,7,11,0.6111111111111112,0.3888888888888889,1.5714285714285716,0.22222222222222227,0.16643879248139898,0.1839890918277536
2025-07-02,14,25,0.6410256410256411,0.358974358974359,1.7857142857142858,0.2820512820512821,0.16472939077199727,0.19890678730100464
2025-07-01,11,31,0.7380952380952381,0.2619047619047619,2.8181818181818183,0.4761904761904762,0.1393701346435104,0.2025089748112381
2025-06-30,9,14,0.6086956521739131,0.391304347826087,1.5555555555555556,0.2173913043478261,0.12298301299323083,0.1941315497671464
2025-06-29,NA,7,NA,NA,NA,NA,0.12723962594549595,0.19301208573208134
2025-06-28,2,6,0.75,0.25,3,0.5,0.17859064167466385,0.20018051920581112
2025-06-27,27,12,0.3076923076923077,0.6923076923076923,0.4444444444444445,-0.3846153846153846,0.14287635596037812,0.19314236192335416
2025-06-26,6,12,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.15249174057576273,0.20759006561408574
2025-06-25,9,12,0.5714285714285714,0.42857142857142855,1.3333333333333333,0.14285714285714285,0.15725364533766753,0.20461387513789528
2025-06-24,15,14,0.4827586206896552,0.5172413793103449,0.9333333333333333,-0.03448275862068967,0.1539620061013278,0.2069011615186639
2025-06-23,50,14,0.21875,0.78125,0.28,-0.5625,0.19213934600280563,0.19393328648182334
2025-06-22,2,30,0.9375,0.0625,15,0.875,0.22211383579872399,0.22402587907441593
2025-06-21,4,7,0.6363636363636364,0.36363636363636365,1.75,0.2727272727272727,0.16981791743137706,0.1989884128849704
2025-06-20,20,14,0.4117647058823529,0.5882352941176471,0.7,-0.17647058823529416,0.17890882652228615,0.19603885849127828
2025-06-19,10,15,0.6,0.4,1.4999999999999998,0.19999999999999996,0.20028579836365426,0.2164310153540234
2025-06-18,11,10,0.47619047619047616,0.5238095238095238,0.909090909090909,-0.04761904761904767,0.23064294122079712,0.23843101535402336
2025-06-17,7,12,0.631578947368421,0.3684210526315789,1.7142857142857142,0.2631578947368421,0.26113789782412816,0.2714468883698964
2025-06-16,4,7,0.6363636363636364,0.36363636363636365,1.75,0.2727272727272727,0.260198048200068,0.2718296634895136
2025-06-15,1,12,0.9230769230769231,0.07692307692307693,12,0.8461538461538463,0.25408651267676774,0.2808008121013808
2025-06-14,3,3,0.5,0.5,1,0,0.22177039673695842,0.26728878713350857
2025-06-13,30,18,0.375,0.625,0.6,-0.25,0.24340836788633022,0.2842660128063864
2025-06-12,6,14,0.7,0.3,2.3333333333333335,0.39999999999999997,0.2626883906524088,0.31380593161558806
2025-06-11,28,34,0.5483870967741935,0.45161290322580644,1.2142857142857142,0.09677419354838707,0.25197410493812306,0.30289684070649714
2025-06-10,3,9,0.75,0.25,3,0.5,0.26391255966041044,0.30312559595625144
2025-06-09,4,3,0.42857142857142855,0.5714285714285714,0.75,-0.14285714285714285,0.19586522238230394,0.27606677242683964
2025-06-08,3,4,0.5714285714285714,0.42857142857142855,1.3333333333333333,0.14285714285714285,0.2260850026020842,0.2937810581411253
2025-06-07,3,7,0.7,0.3,2.3333333333333335,0.39999999999999997,0.23302065758082927,0.30006955461129126
2025-06-06,25,32,0.5614035087719298,0.43859649122807015,1.28,0.12280701754385964,0.21784071736090468,0.30423622127795796
2025-06-05,6,26,0.8125,0.1875,4.333333333333333,0.625,0.23697947334176594,0.32117808574304224
2025-06-04,9,20,0.6896551724137931,0.3103448275862069,2.2222222222222223,0.37931034482758624,0.2483431097054023,0.32754382648378294
2025-06-03,9,15,0.625,0.375,1.6666666666666667,0.25,0.28456742179178335,0.33951700656041134
2025-06-02,152,222,0.5935828877005348,0.40641711229946526,1.4605263157894737,0.18716577540106955,0.2866335374942626,0.35514200656041134
2025-06-01,87,200,0.6968641114982579,0.30313588850174217,2.298850574712644,0.3937282229965157,0.31480082955088834,0.35113131137324555
2025-05-31,107,200,0.6514657980456026,0.3485342019543974,1.8691588785046729,0.3029315960912052,0.32522128400184513,0.3347259687483907
2025-05-30,246,256,0.5099601593625498,0.4900398406374502,1.040650406504065,0.019920318725099584,0.3362666517955489,0.34988159668903496
2025-05-29,3,5,0.625,0.375,1.6666666666666667,0.25,0.3788646201141799,0.33979232414956323
2025-05-28,NA,10,NA,NA,NA,NA,0.36770759532079145,0.3488201019273409
2025-05-27,9,4,0.3076923076923077,0.6923076923076923,0.4444444444444445,-0.3846153846153846,0.34560638527674575,0.34906084623734407
2025-05-26,3,5,0.625,0.375,1.6666666666666667,0.25,0.36295178497508657,0.3802530217594166
2025-05-25,NA,4,NA,NA,NA,NA,0.3671184516417532,0.3794837909901858
2025-05-24,NA,6,NA,NA,NA,NA,0.3671184516417532,0.374503645182871
2025-05-23,8,16,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.3773401092077722,0.3729788188180733
2025-05-22,4,28,0.875,0.125,7,0.75,0.39242306546719913,0.3582690736118742
2025-05-21,1,8,0.8888888888888888,0.1111111111111111,8,0.7777777777777777,0.39455981760395126,0.3569463222891229
2025-05-20,4,7,0.6363636363636364,0.36363636363636365,1.75,0.2727272727272727,0.38601280905694274,0.34238475217199715
2025-05-19,42,125,0.7485029940119761,0.25149700598802394,2.9761904761904763,0.49700598802395213,0.4131107111548449,0.3527237309320286
2025-05-18,103,316,0.7541766109785203,0.2458233890214797,3.0679611650485437,0.5083532219570406,0.3818724882998555,0.3505697654816344
2025-05-17,139,344,0.7122153209109731,0.28778467908902694,2.474820143884892,0.4244306418219461,0.3427683943031601,0.35206385306464544
2025-05-16,189,550,0.7442489851150202,0.2557510148849797,2.91005291005291,0.48849797023004055,0.3614019346758309,0.351594744326142
2025-05-15,312,403,0.5636363636363636,0.43636363636363634,1.2916666666666667,0.12727272727272726,0.30673115064104145,0.34970593061391825
2025-05-14,162,199,0.5512465373961218,0.4487534626038781,1.228395061728395,0.10249307479224373,0.3328383767482676,0.3655105405279251
2025-05-13,20,14,0.4117647058823529,0.5882352941176471,0.7,-0.17647058823529416,0.35224957943174257,0.38586696005844945
2025-05-12,7,13,0.65,0.35,1.8571428571428574,0.30000000000000004,0.3962233941757211,0.4081871483873231
2025-05-11,NA,4,NA,NA,NA,NA,0.39089795038873887,0.416969292977328
2025-05-10,1,3,0.75,0.25,3,0.5,0.38083381107525754,0.41916852732761906
2025-05-09,4,13,0.7647058823529411,0.23529411764705882,3.25,0.5294117647058822,0.3689290491704956,0.4192957753764822
2025-05-08,2,16,0.8888888888888888,0.1111111111111111,8,0.7777777777777777,0.32655465260335814,0.42135911787595354
2025-05-07,1,5,0.8333333333333334,0.16666666666666666,5.000000000000001,0.6666666666666667,0.32201950521106787,0.40310760168416954
