date,ref_area,Negotiated wages,Unit labour costs,Compensation per employee,Wages & salaries,Indeed wage growth
2023-10-01,CZ,NA,NA,NA,NA,NA
2023-09-01,CZ,NA,NA,NA,10.51166483920911,NA
2023-08-01,CZ,NA,NA,NA,NA,NA
2023-07-01,CZ,NA,NA,NA,NA,NA
2023-06-01,CZ,NA,NA,NA,14.052246890073633,NA
2023-05-01,CZ,NA,NA,NA,NA,NA
2023-04-01,CZ,NA,NA,NA,NA,NA
2023-03-01,CZ,NA,NA,NA,14.457820814679254,NA
2023-02-01,CZ,NA,NA,NA,NA,NA
2023-01-01,CZ,NA,NA,NA,NA,NA
2022-12-01,CZ,NA,NA,NA,13.746013477294621,NA
2022-11-01,CZ,NA,NA,NA,NA,NA
2022-10-01,CZ,NA,NA,NA,NA,NA
2022-09-01,CZ,NA,NA,NA,11.843097838424118,NA
2022-08-01,CZ,NA,NA,NA,NA,NA
2022-07-01,CZ,NA,NA,NA,NA,NA
2022-06-01,CZ,NA,NA,NA,12.124358897936995,NA
2022-05-01,CZ,NA,NA,NA,NA,NA
2022-04-01,CZ,NA,NA,NA,NA,NA
2022-03-01,CZ,NA,NA,NA,18.036970754299308,NA
2022-02-01,CZ,NA,NA,NA,NA,NA
2022-01-01,CZ,NA,NA,NA,NA,NA
2021-12-01,CZ,NA,NA,NA,13.14499094644608,NA
2021-11-01,CZ,NA,NA,NA,NA,NA
2021-10-01,CZ,NA,NA,NA,NA,NA
2021-09-01,CZ,NA,NA,NA,12.20467119720815,NA
2021-08-01,CZ,NA,NA,NA,NA,NA
2021-07-01,CZ,NA,NA,NA,NA,NA
2021-06-01,CZ,NA,NA,NA,21.042522673780116,NA
2021-05-01,CZ,NA,NA,NA,NA,NA
2021-04-01,CZ,NA,NA,NA,NA,NA
2021-03-01,CZ,NA,NA,NA,-2.506118393785038,NA
2021-02-01,CZ,NA,NA,NA,NA,NA
2021-01-01,CZ,NA,NA,NA,NA,NA
2020-12-01,CZ,NA,NA,NA,-2.3146226283322613,NA
2020-11-01,CZ,NA,NA,NA,NA,NA
2020-10-01,CZ,NA,NA,NA,NA,NA
2020-09-01,CZ,NA,NA,NA,-1.8970923946802876,NA
2020-08-01,CZ,NA,NA,NA,NA,NA
2020-07-01,CZ,NA,NA,NA,NA,NA
2020-06-01,CZ,NA,NA,NA,-10.492454013723929,NA
2020-05-01,CZ,NA,NA,NA,NA,NA
2020-04-01,CZ,NA,NA,NA,NA,NA
2020-03-01,CZ,NA,NA,NA,4.709232126361685,NA
2020-02-01,CZ,NA,NA,NA,NA,NA
2020-01-01,CZ,NA,NA,NA,NA,NA
2019-12-01,CZ,NA,NA,NA,8.382832843537482,NA
2019-11-01,CZ,NA,NA,NA,NA,NA
2019-10-01,CZ,NA,NA,NA,NA,NA
2019-09-01,CZ,NA,NA,NA,7.331594622472934,NA
2019-08-01,CZ,NA,NA,NA,NA,NA
2019-07-01,CZ,NA,NA,NA,NA,NA
2019-06-01,CZ,NA,NA,NA,7.904681515534142,NA
2019-05-01,CZ,NA,NA,NA,NA,NA
2019-04-01,CZ,NA,NA,NA,NA,NA
2019-03-01,CZ,NA,NA,NA,7.432838529604712,NA
2019-02-01,CZ,NA,NA,NA,NA,NA
2019-01-01,CZ,NA,NA,NA,NA,NA
2025-12-01,DE,NA,NA,NA,NA,3.7185930999999997
2025-11-01,DE,NA,NA,NA,NA,3.4331743999999995
2025-10-01,DE,NA,NA,NA,NA,3.4051505000000004
2025-09-01,DE,NA,NA,NA,NA,3.2816937
2025-08-01,DE,NA,NA,NA,NA,3.3234848999999995
2025-07-01,DE,NA,NA,NA,NA,3.3308822
2025-06-01,DE,NA,NA,NA,NA,3.5256719
2025-05-01,DE,NA,NA,NA,NA,3.4898296
2025-04-01,DE,NA,NA,NA,NA,3.3335506
2025-03-01,DE,NA,NA,NA,NA,2.9193286
2025-02-01,DE,NA,NA,NA,NA,2.7061123
2025-01-01,DE,NA,NA,NA,NA,2.771543
2024-12-01,DE,NA,NA,NA,NA,3.0101020999999997
2024-11-01,DE,NA,NA,NA,NA,3.4509727
2024-10-01,DE,NA,NA,NA,NA,3.7152123
2024-09-01,DE,NA,NA,NA,NA,3.9760005
2024-08-01,DE,NA,NA,NA,NA,3.8225027000000003
2024-07-01,DE,NA,NA,NA,NA,3.6898767
2024-06-01,DE,NA,NA,NA,NA,3.4482759
2024-05-01,DE,NA,NA,NA,NA,3.6784311
2024-04-01,DE,NA,NA,NA,NA,3.8110571
2024-03-01,DE,NA,NA,NA,NA,3.9949651000000004
2024-02-01,DE,NA,NA,NA,NA,3.7648099
2024-01-01,DE,NA,NA,NA,NA,3.6523492999999996
2023-12-01,DE,NA,NA,NA,NA,3.7079048000000006
2023-11-01,DE,NA,NA,NA,NA,3.849292
2023-10-01,DE,NA,NA,NA,NA,4.4209949
2023-09-01,DE,NA,NA,NA,NA,4.5379814
2023-08-01,DE,NA,NA,NA,NA,5.0990208
2023-07-01,DE,NA,NA,NA,NA,5.3185116
2023-06-01,DE,NA,NA,NA,NA,5.7754969
2023-05-01,DE,NA,NA,NA,NA,6.0069784
2023-04-01,DE,NA,NA,NA,NA,6.0280281
2023-03-01,DE,NA,NA,NA,NA,6.165502
2023-02-01,DE,NA,NA,NA,NA,6.637368100000001
2023-01-01,DE,NA,NA,NA,NA,6.9478165999999995
2022-12-01,DE,NA,NA,NA,NA,7.471288299999999
2022-11-01,DE,NA,NA,NA,NA,7.8511122
2022-10-01,DE,NA,NA,NA,NA,7.4196044
2022-09-01,DE,NA,NA,NA,NA,7.0543515
2022-08-01,DE,NA,NA,NA,NA,6.5932865
2022-07-01,DE,NA,NA,NA,NA,6.954734
2022-06-01,DE,NA,NA,NA,NA,7.0109954000000005
2022-05-01,DE,NA,NA,NA,NA,6.2037037
2022-04-01,DE,NA,NA,NA,NA,5.625
2022-03-01,DE,NA,NA,NA,NA,4.759460499999999
2022-02-01,DE,NA,NA,NA,NA,4.481682800000001
2022-01-01,DE,NA,NA,NA,NA,4.2249163
2021-12-01,DE,NA,NA,NA,NA,4.0976378
2021-11-01,DE,NA,NA,NA,NA,3.7527511
2021-10-01,DE,NA,NA,NA,NA,3.1596498
2021-09-01,DE,NA,NA,NA,NA,3.0915839
2021-08-01,DE,NA,NA,NA,NA,3.0785101
2021-07-01,DE,NA,NA,NA,NA,2.764026
2021-06-01,DE,NA,NA,NA,NA,1.5100952
2021-05-01,DE,NA,NA,NA,NA,0.47916670000000006
2021-04-01,DE,NA,NA,NA,NA,0.5962851
2021-03-01,DE,NA,NA,NA,NA,0.9978915999999999
2021-02-01,DE,NA,NA,NA,NA,0.9978915999999999
2021-01-01,DE,NA,NA,NA,NA,0.4016064
2020-12-01,DE,NA,NA,NA,NA,0
2020-11-01,DE,NA,NA,NA,NA,0
2020-10-01,DE,NA,NA,NA,NA,0
2020-09-01,DE,NA,NA,NA,NA,0
2020-08-01,DE,NA,NA,NA,NA,0.41177369999999996
2020-07-01,DE,NA,NA,NA,NA,0.41177369999999996
2020-06-01,DE,NA,NA,NA,NA,0.9767454
2020-05-01,DE,NA,NA,NA,NA,1.6402406
2020-04-01,DE,NA,NA,NA,NA,2.5747645
2020-03-01,DE,NA,NA,NA,NA,2.9106937
2020-02-01,DE,NA,NA,NA,NA,3.1687582
2020-01-01,DE,NA,NA,NA,NA,3.7493857
2019-12-01,DE,NA,NA,NA,NA,4.1063465
2019-11-01,DE,NA,NA,NA,NA,3.8261114999999997
2019-10-01,DE,NA,NA,NA,NA,3.0278887
2019-09-01,DE,NA,NA,NA,NA,3.0520784
2019-08-01,DE,NA,NA,NA,NA,3.7441807000000003
2019-07-01,DE,NA,NA,NA,NA,4.7816379
2019-06-01,DE,NA,NA,NA,NA,6.0636892
2019-05-01,DE,NA,NA,NA,NA,5.6160446
2019-04-01,DE,NA,NA,NA,NA,5.8245893
2019-03-01,DE,NA,NA,NA,NA,4.1151876
2019-02-01,DE,NA,NA,NA,NA,NA
2019-01-01,DE,NA,NA,NA,NA,NA
2025-12-01,DK,NA,NA,NA,NA,NA
2025-11-01,DK,NA,NA,NA,NA,NA
2025-10-01,DK,NA,NA,NA,NA,NA
2025-09-01,DK,NA,4.708340633517097,3.235741180517946,4.486176371964269,NA
2025-08-01,DK,NA,NA,NA,NA,NA
2025-07-01,DK,NA,NA,NA,NA,NA
2025-06-01,DK,NA,7.679126146561854,3.05219002524402,4.1262037703839685,NA
2025-05-01,DK,NA,NA,NA,NA,NA
2025-04-01,DK,NA,NA,NA,NA,NA
2025-03-01,DK,NA,13.103191432998218,3.365750686377557,4.278479927360067,NA
2025-02-01,DK,NA,NA,NA,NA,NA
2025-01-01,DK,NA,NA,NA,NA,NA
2024-12-01,DK,NA,7.203860052492601,4.5079562415126695,5.339260782442484,NA
2024-11-01,DK,NA,NA,NA,NA,NA
2024-10-01,DK,NA,NA,NA,NA,NA
2024-09-01,DK,NA,7.198951195088416,3.83816316243928,4.555001058906388,NA
2024-08-01,DK,NA,NA,NA,NA,NA
2024-07-01,DK,NA,NA,NA,NA,NA
2024-06-01,DK,NA,5.949264499588087,4.814050472013454,5.620293942361281,NA
2024-05-01,DK,NA,NA,NA,NA,NA
2024-04-01,DK,NA,NA,NA,NA,NA
2024-03-01,DK,NA,2.2836371884642674,4.271029743351866,5.010197374898136,NA
2024-02-01,DK,NA,NA,NA,NA,NA
2024-01-01,DK,NA,NA,NA,NA,NA
2023-12-01,DK,NA,3.3373294355551337,2.5082649692382506,3.5463609688350113,NA
2023-11-01,DK,NA,NA,NA,NA,NA
2023-10-01,DK,NA,NA,NA,NA,NA
2023-09-01,DK,NA,3.205518928957131,4.075741492381998,5.316255665422258,NA
2023-08-01,DK,NA,NA,NA,NA,NA
2023-07-01,DK,NA,NA,NA,NA,NA
2023-06-01,DK,NA,1.2375961009979137,3.4113200410007467,5.0040777546163815,NA
2023-05-01,DK,NA,NA,NA,NA,NA
2023-04-01,DK,NA,NA,NA,NA,NA
2023-03-01,DK,NA,2.6107773834305474,3.4781992474913785,5.660692011150233,NA
2023-02-01,DK,NA,NA,NA,NA,NA
2023-01-01,DK,NA,NA,NA,NA,NA
2022-12-01,DK,NA,5.633703627284936,3.540867941043574,6.28819467121964,NA
2022-11-01,DK,NA,NA,NA,NA,NA
2022-10-01,DK,NA,NA,NA,NA,NA
2022-09-01,DK,NA,5.9619308084962475,2.93509119333611,6.632698437279126,NA
2022-08-01,DK,NA,NA,NA,NA,NA
2022-07-01,DK,NA,NA,NA,NA,NA
2022-06-01,DK,NA,6.81889798400352,2.108936801395511,7.417485279840339,NA
2022-05-01,DK,NA,NA,NA,NA,NA
2022-04-01,DK,NA,NA,NA,NA,NA
2022-03-01,DK,NA,2.0369972689294205,1.6975879070897382,8.294135260950435,NA
2022-02-01,DK,NA,NA,NA,NA,NA
2022-01-01,DK,NA,NA,NA,NA,NA
2021-12-01,DK,NA,0.5991768981878459,3.400437691461835,8.111467881850833,NA
2021-11-01,DK,NA,NA,NA,NA,NA
2021-10-01,DK,NA,NA,NA,NA,NA
2021-09-01,DK,NA,-0.5183341335179497,2.236653115848047,6.359007317830192,NA
2021-08-01,DK,NA,NA,NA,NA,NA
2021-07-01,DK,NA,NA,NA,NA,NA
2021-06-01,DK,NA,0.057709284113917535,3.0630881620613635,6.567485985304174,NA
2021-05-01,DK,NA,NA,NA,NA,NA
2021-04-01,DK,NA,NA,NA,NA,NA
2021-03-01,DK,NA,5.3201118872824775,3.728782427789396,2.372185410409267,NA
2021-02-01,DK,NA,NA,NA,NA,NA
2021-01-01,DK,NA,NA,NA,NA,NA
2020-12-01,DK,NA,6.098894768795398,2.4418368521664586,1.5950257183395706,NA
2020-11-01,DK,NA,NA,NA,NA,NA
2020-10-01,DK,NA,NA,NA,NA,NA
2020-09-01,DK,NA,7.382158519497456,2.898049275431352,1.2484342529608417,NA
2020-08-01,DK,NA,NA,NA,NA,NA
2020-07-01,DK,NA,NA,NA,NA,NA
2020-06-01,DK,NA,6.720264382246388,2.8446333806946593,-0.08358363319849689,NA
2020-05-01,DK,NA,NA,NA,NA,NA
2020-04-01,DK,NA,NA,NA,NA,NA
2020-03-01,DK,NA,6.547641577832571,1.9258513066894658,2.013388867671135,NA
2020-02-01,DK,NA,NA,NA,NA,NA
2020-01-01,DK,NA,NA,NA,NA,NA
2019-12-01,DK,NA,2.2539989874160136,2.2996309102126564,3.055220039171465,NA
2019-11-01,DK,NA,NA,NA,NA,NA
2019-10-01,DK,NA,NA,NA,NA,NA
2019-09-01,DK,NA,1.1430778677970594,1.8318620528690648,2.9137623212450827,NA
2019-08-01,DK,NA,NA,NA,NA,NA
2019-07-01,DK,NA,NA,NA,NA,NA
2019-06-01,DK,NA,1.3191118162831004,1.2805834069931599,2.4710467288002262,NA
2019-05-01,DK,NA,NA,NA,NA,NA
2019-04-01,DK,NA,NA,NA,NA,NA
2019-03-01,DK,NA,-0.13818039544616015,1.7639982557609635,3.2697116467411793,NA
2019-02-01,DK,NA,NA,NA,NA,NA
2019-01-01,DK,NA,NA,NA,NA,NA
2025-12-01,EE,NA,NA,NA,NA,NA
2025-11-01,EE,NA,NA,NA,NA,NA
2025-10-01,EE,NA,NA,NA,NA,NA
2025-09-01,EE,NA,5.199697553835325,2.5982074728556888,3.711145222559425,NA
2025-08-01,EE,NA,NA,NA,NA,NA
2025-07-01,EE,NA,NA,NA,NA,NA
2025-06-01,EE,NA,5.032060585235619,5.938916097380747,5.426593433499987,NA
2025-05-01,EE,NA,NA,NA,NA,NA
2025-04-01,EE,NA,NA,NA,NA,NA
2025-03-01,EE,NA,6.464240242675187,4.437641230827217,4.65940077273717,NA
2025-02-01,EE,NA,NA,NA,NA,NA
2025-01-01,EE,NA,NA,NA,NA,NA
2024-12-01,EE,NA,5.8240969420406055,5.4098268086968995,6.754826059842786,NA
2024-11-01,EE,NA,NA,NA,NA,NA
2024-10-01,EE,NA,NA,NA,NA,NA
2024-09-01,EE,NA,6.584364442814293,5.291629026227519,6.2376089632766245,NA
2024-08-01,EE,NA,NA,NA,NA,NA
2024-07-01,EE,NA,NA,NA,NA,NA
2024-06-01,EE,NA,9.470483416897252,7.46844979242204,5.477988917984083,NA
2024-05-01,EE,NA,NA,NA,NA,NA
2024-04-01,EE,NA,NA,NA,NA,NA
2024-03-01,EE,NA,8.112789824937073,10.04061127969849,6.651061375316394,NA
2024-02-01,EE,NA,NA,NA,NA,NA
2024-01-01,EE,NA,NA,NA,NA,NA
2023-12-01,EE,NA,12.986122153413335,6.7840335299394035,8.875451818155554,NA
2023-11-01,EE,NA,NA,NA,NA,NA
2023-10-01,EE,NA,NA,NA,NA,NA
2023-09-01,EE,NA,15.172173382038409,9.44920977930772,10.875848662451732,NA
2023-08-01,EE,NA,NA,NA,NA,NA
2023-07-01,EE,NA,NA,NA,NA,NA
2023-06-01,EE,NA,14.547520038000577,9.226219984183432,12.02682014594459,NA
2023-05-01,EE,NA,NA,NA,NA,NA
2023-04-01,EE,NA,NA,NA,NA,NA
2023-03-01,EE,NA,19.707220237349155,8.586820804795357,13.213084500429462,NA
2023-02-01,EE,NA,NA,NA,NA,NA
2023-01-01,EE,NA,NA,NA,NA,NA
2022-12-01,EE,NA,12.749363744420112,9.01530157236665,12.44171598915549,NA
2022-11-01,EE,NA,NA,NA,NA,NA
2022-10-01,EE,NA,NA,NA,NA,NA
2022-09-01,EE,NA,10.430526811051607,7.632748756318188,12.94668010193542,NA
2022-08-01,EE,NA,NA,NA,NA,NA
2022-07-01,EE,NA,NA,NA,NA,NA
2022-06-01,EE,NA,9.878391380186649,6.310104424679983,13.90320837197626,NA
2022-05-01,EE,NA,NA,NA,NA,NA
2022-04-01,EE,NA,NA,NA,NA,NA
2022-03-01,EE,NA,6.649689105180901,7.345528960339899,13.346040931259024,NA
2022-02-01,EE,NA,NA,NA,NA,NA
2022-01-01,EE,NA,NA,NA,NA,NA
2021-12-01,EE,NA,5.7724000824457695,9.50990815300989,11.216199250233332,NA
2021-11-01,EE,NA,NA,NA,NA,NA
2021-10-01,EE,NA,NA,NA,NA,NA
2021-09-01,EE,NA,3.8546382817522833,8.172356730177933,10.614768155599341,NA
2021-08-01,EE,NA,NA,NA,NA,NA
2021-07-01,EE,NA,NA,NA,NA,NA
2021-06-01,EE,NA,4.174989005784903,14.939882139330269,14.932297819320201,NA
2021-05-01,EE,NA,NA,NA,NA,NA
2021-04-01,EE,NA,NA,NA,NA,NA
2021-03-01,EE,NA,0.8066497518054484,5.686807886562126,1.5321826553723432,NA
2021-02-01,EE,NA,NA,NA,NA,NA
2021-01-01,EE,NA,NA,NA,NA,NA
2020-12-01,EE,NA,2.584562539402714,9.583340466547455,4.127737130057698,NA
2020-11-01,EE,NA,NA,NA,NA,NA
2020-10-01,EE,NA,NA,NA,NA,NA
2020-09-01,EE,NA,3.088145003299127,7.447805704117763,2.6233308738993504,NA
2020-08-01,EE,NA,NA,NA,NA,NA
2020-07-01,EE,NA,NA,NA,NA,NA
2020-06-01,EE,NA,1.9512942455477047,-3.0242492226808313,-5.499683500668898,NA
2020-05-01,EE,NA,NA,NA,NA,NA
2020-04-01,EE,NA,NA,NA,NA,NA
2020-03-01,EE,NA,6.39368046940537,3.9755229805961334,5.153484063960933,NA
2020-02-01,EE,NA,NA,NA,NA,NA
2020-01-01,EE,NA,NA,NA,NA,NA
2019-12-01,EE,NA,8.629317427760222,3.0737448839999746,3.916660502051635,NA
2019-11-01,EE,NA,NA,NA,NA,NA
2019-10-01,EE,NA,NA,NA,NA,NA
2019-09-01,EE,NA,8.154059952414558,4.120523585885389,5.852315103168387,NA
2019-08-01,EE,NA,NA,NA,NA,NA
2019-07-01,EE,NA,NA,NA,NA,NA
2019-06-01,EE,NA,11.51012218830086,13.254783342307041,12.028731318536964,NA
2019-05-01,EE,NA,NA,NA,NA,NA
2019-04-01,EE,NA,NA,NA,NA,NA
2019-03-01,EE,NA,9.966400565083104,11.12474775347479,13.685055614959227,NA
2019-02-01,EE,NA,NA,NA,NA,NA
2019-01-01,EE,NA,NA,NA,NA,NA
2025-12-01,ES,NA,9.9188316767041,5.073949822445166,8.023628669803138,2.7608652
2025-11-01,ES,NA,NA,NA,NA,3.3833802000000004
2025-10-01,ES,NA,NA,NA,NA,3.3833802000000004
2025-09-01,ES,NA,2.4962357183110817,4.113176800818097,6.9326176735676714,3.9399620000000004
2025-08-01,ES,NA,NA,NA,NA,3.7390067
2025-07-01,ES,NA,NA,NA,NA,3.4710664
2025-06-01,ES,NA,2.5072253558187074,3.8462300840103296,6.925368646905279,3.2271639
2025-05-01,ES,NA,NA,NA,NA,3.1830722
2025-04-01,ES,NA,NA,NA,NA,2.8881026
2025-03-01,ES,NA,2.769362601240544,4.286641947039857,6.933094906396635,2.5675177000000002
2025-02-01,ES,NA,NA,NA,NA,3.3378258
2025-01-01,ES,NA,NA,NA,NA,4.305014
2024-12-01,ES,NA,2.8442133412151214,4.514516385993948,7.191254983166406,4.897005699999999
2024-11-01,ES,NA,NA,NA,NA,4.5591923
2024-10-01,ES,NA,NA,NA,NA,4.2400567
2024-09-01,ES,NA,2.327712710788099,4.328708779802435,6.869757110921023,4.4825884
2024-08-01,ES,NA,NA,NA,NA,4.1043524
2024-07-01,ES,NA,NA,NA,NA,3.9114511
2024-06-01,ES,NA,2.528959099859218,4.809134602219327,7.366567624078353,3.5413036
2024-05-01,ES,NA,NA,NA,NA,3.7549020000000004
2024-04-01,ES,NA,NA,NA,NA,4.4825413
2024-03-01,ES,NA,2.8667383276045704,4.579828240349707,7.981947999461133,4.4815701
2024-02-01,ES,NA,NA,NA,NA,4.7018939
2024-01-01,ES,NA,NA,NA,NA,4.4515384
2023-12-01,ES,NA,1.8547054154893161,4.545236526784376,7.763187855787476,5.5098236
2023-11-01,ES,NA,NA,NA,NA,5.2718024
2023-10-01,ES,NA,NA,NA,NA,5.2580445000000005
2023-09-01,ES,NA,3.613040853187917,4.793571968132528,8.014286268876896,4.5083286000000005
2023-08-01,ES,NA,NA,NA,NA,4.401026
2023-07-01,ES,NA,NA,NA,NA,4.2994976
2023-06-01,ES,NA,4.398207096197185,5.2826905980834304,8.14681403080048,3.8481086999999996
2023-05-01,ES,NA,NA,NA,NA,3.4951676000000003
2023-04-01,ES,NA,NA,NA,NA,2.9391990999999997
2023-03-01,ES,NA,2.9834542923367193,5.569007124985535,7.908126181130978,2.6032818
2023-02-01,ES,NA,NA,NA,NA,3.4284452
2023-01-01,ES,NA,NA,NA,NA,4.3735249
2022-12-01,ES,NA,4.0895393579918675,4.8132326022045016,8.730636868557658,3.5983311
2022-11-01,ES,NA,NA,NA,NA,3.3312371
2022-10-01,ES,NA,NA,NA,NA,2.9273504
2022-09-01,ES,NA,4.5216071017128,4.421111513441924,8.354015059100659,4.23454
2022-08-01,ES,NA,NA,NA,NA,3.583199
2022-07-01,ES,NA,NA,NA,NA,4.6943101
2022-06-01,ES,NA,5.391458591370925,5.616615973638591,11.229073451413342,4.2962115
2022-05-01,ES,NA,NA,NA,NA,5.3571954
2022-04-01,ES,NA,NA,NA,NA,4.0661778
2022-03-01,ES,NA,4.879559134348418,3.946915087199883,9.410454882833209,4.0117877
2022-02-01,ES,NA,NA,NA,NA,2.5409549
2022-01-01,ES,NA,NA,NA,NA,1.3319726
2021-12-01,ES,NA,6.8275310775522495,3.9774494822905355,9.542019237723295,0.4772717
2021-11-01,ES,NA,NA,NA,NA,0
2021-10-01,ES,NA,NA,NA,NA,0
2021-09-01,ES,NA,5.474016207427776,3.351347836513654,8.393138855199204,0.3244257
2021-08-01,ES,NA,NA,NA,NA,0.5774737999999999
2021-07-01,ES,NA,NA,NA,NA,0.5774737999999999
2021-06-01,ES,NA,2.613515997242268,8.653453290713449,16.885005776530782,-0.7886186
2021-05-01,ES,NA,NA,NA,NA,-1.8923181
2021-04-01,ES,NA,NA,NA,NA,-1.7744849
2021-03-01,ES,NA,3.117089922143947,3.5475680613246596,-0.46087813115676896,0.23805559999999998
2021-02-01,ES,NA,NA,NA,NA,1.0887071
2021-01-01,ES,NA,NA,NA,NA,0.9889117
2020-12-01,ES,NA,1.2950722714739251,2.5716478483671446,-4.199540986446109,0.046118599999999996
2020-11-01,ES,NA,NA,NA,NA,0.7630473
2020-10-01,ES,NA,NA,NA,NA,1.2739116
2020-09-01,ES,NA,1.72438675162814,2.60773930103003,-4.439854996688626,1.245831
2020-08-01,ES,NA,NA,NA,NA,0.5289022
2020-07-01,ES,NA,NA,NA,NA,1.0517141
2020-06-01,ES,NA,2.788055142816419,-4.338436781473146,-14.367988693578306,2.5633889
2020-05-01,ES,NA,NA,NA,NA,3.4950895
2020-04-01,ES,NA,NA,NA,NA,3.8107462
2020-03-01,ES,NA,2.7356035909888705,1.9915143499120818,2.25288017915119,3.3407382
2020-02-01,ES,NA,NA,NA,NA,2.8951487
2020-01-01,ES,NA,NA,NA,NA,1.5595245
2019-12-01,ES,NA,3.4967761957888017,3.343535353753585,5.079948672679122,1.3783953
2019-11-01,ES,NA,NA,NA,NA,1.758085
2019-10-01,ES,NA,NA,NA,NA,3.4186460000000003
2019-09-01,ES,NA,4.298492408771554,3.582423197057953,5.874212327819244,4.3124945
2019-08-01,ES,NA,NA,NA,NA,4.3024927
2019-07-01,ES,NA,NA,NA,NA,4.0916665
2019-06-01,ES,NA,5.7411898927203175,3.8038017970725764,6.183816839715993,3.1919814
2019-05-01,ES,NA,NA,NA,NA,3.2623397
2019-04-01,ES,NA,NA,NA,NA,1.7813211999999998
2019-03-01,ES,NA,6.258327671821276,2.956386567344852,5.520337085049443,0.9266204
2019-02-01,ES,NA,NA,NA,NA,NA
2019-01-01,ES,NA,NA,NA,NA,NA
2025-12-01,FI,NA,NA,NA,NA,NA
2025-11-01,FI,NA,NA,NA,NA,NA
2025-10-01,FI,NA,NA,NA,NA,NA
2025-09-01,FI,NA,3.0983266957744933,2.7688506732579428,1.197158081705151,NA
2025-08-01,FI,NA,NA,NA,NA,NA
2025-07-01,FI,NA,NA,NA,NA,NA
2025-06-01,FI,NA,4.906568877010243,3.1974491880941445,1.910622920319153,NA
2025-05-01,FI,NA,NA,NA,NA,NA
2025-04-01,FI,NA,NA,NA,NA,NA
2025-03-01,FI,NA,2.1711335615418927,2.8708289289312705,1.8644250458023495,NA
2025-02-01,FI,NA,NA,NA,NA,NA
2025-01-01,FI,NA,NA,NA,NA,NA
2024-12-01,FI,NA,0.7432379455384805,2.252361306081231,2.250072233458538,NA
2024-11-01,FI,NA,NA,NA,NA,NA
2024-10-01,FI,NA,NA,NA,NA,NA
2024-09-01,FI,NA,-1.1411087755692622,1.8115498693484333,2.0001449380389884,NA
2024-08-01,FI,NA,NA,NA,NA,NA
2024-07-01,FI,NA,NA,NA,NA,NA
2024-06-01,FI,NA,-2.149791387482986,1.7191245223357472,1.3967493832535192,NA
2024-05-01,FI,NA,NA,NA,NA,NA
2024-04-01,FI,NA,NA,NA,NA,NA
2024-03-01,FI,NA,0.35552608277359937,1.39346737656064,2.169125743228364,NA
2024-02-01,FI,NA,NA,NA,NA,NA
2024-01-01,FI,NA,NA,NA,NA,NA
2023-12-01,FI,NA,1.2718085252496696,2.660168683248734,3.255640499720306,NA
2023-11-01,FI,NA,NA,NA,NA,NA
2023-10-01,FI,NA,NA,NA,NA,NA
2023-09-01,FI,NA,4.10947828737709,2.4931555297081807,4.0099494987563125,NA
2023-08-01,FI,NA,NA,NA,NA,NA
2023-07-01,FI,NA,NA,NA,NA,NA
2023-06-01,FI,NA,4.833962098428531,3.8647290027937045,6.272892007556773,NA
2023-05-01,FI,NA,NA,NA,NA,NA
2023-04-01,FI,NA,NA,NA,NA,NA
2023-03-01,FI,NA,4.676370912460891,4.059754895463699,6.3673628733164165,NA
2023-02-01,FI,NA,NA,NA,NA,NA
2023-01-01,FI,NA,NA,NA,NA,NA
2022-12-01,FI,NA,4.908125234128911,3.2259718726846542,6.408730158730158,NA
2022-11-01,FI,NA,NA,NA,NA,NA
2022-10-01,FI,NA,NA,NA,NA,NA
2022-09-01,FI,NA,4.438497902843524,2.778789421443139,6.961744668843471,NA
2022-08-01,FI,NA,NA,NA,NA,NA
2022-07-01,FI,NA,NA,NA,NA,NA
2022-06-01,FI,NA,1.6304202332521869,1.9636774181864922,6.4213031347447895,NA
2022-05-01,FI,NA,NA,NA,NA,NA
2022-04-01,FI,NA,NA,NA,NA,NA
2022-03-01,FI,NA,0.9833271313797779,2.1242550921425662,7.153315206023844,NA
2022-02-01,FI,NA,NA,NA,NA,NA
2022-01-01,FI,NA,NA,NA,NA,NA
2021-12-01,FI,NA,3.647009792645395,4.466195654793977,6.257378984651712,NA
2021-11-01,FI,NA,NA,NA,NA,NA
2021-10-01,FI,NA,NA,NA,NA,NA
2021-09-01,FI,NA,1.2912719313471348,5.424333794227857,6.053610362960113,NA
2021-08-01,FI,NA,NA,NA,NA,NA
2021-07-01,FI,NA,NA,NA,NA,NA
2021-06-01,FI,NA,0.6055164945551827,4.800748861910389,8.978715793239134,NA
2021-05-01,FI,NA,NA,NA,NA,NA
2021-04-01,FI,NA,NA,NA,NA,NA
2021-03-01,FI,NA,1.943195363889363,1.708049912149882,0.606035099532848,NA
2021-02-01,FI,NA,NA,NA,NA,NA
2021-01-01,FI,NA,NA,NA,NA,NA
2020-12-01,FI,NA,-0.2858829328780132,0.040890780741450125,0.3639441388066018,NA
2020-11-01,FI,NA,NA,NA,NA,NA
2020-10-01,FI,NA,NA,NA,NA,NA
2020-09-01,FI,NA,2.7678999741071935,-0.3170852771098613,-0.6793766719035285,NA
2020-08-01,FI,NA,NA,NA,NA,NA
2020-07-01,FI,NA,NA,NA,NA,NA
2020-06-01,FI,NA,7.100213146478279,-0.35620001676106483,-4.886658444264875,NA
